selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days
2025-07-01,301188,力诺药包,1,95.69,case_002,2025-08-06,bowl_center,['匹配case_002'],21.78,20.53,-5.73921028466483,1.561065197428833,0,2025-07-16,15
2025-07-01,000518,*ST四环,2,94.28,case_004,2025-07-23,bowl_center,['匹配case_004'],2.54,2.4,-5.511811023622052,3.1496062992126013,3,2025-07-16,15
2025-07-01,603036,如通股份,3,93.9,case_004,2025-07-23,bowl_center,['匹配case_004'],16.96,16.99,0.1768867924528159,2.889150943396217,3,2025-07-16,15
2025-07-01,000669,ST金鸿,4,93.5,case_002,2025-08-06,bowl_center,['匹配case_002'],2.6,2.67,2.6923076923076863,9.230769230769221,8,2025-07-16,15
2025-07-01,300475,香农芯创,5,93.48,case_004,2025-07-23,bowl_center,['匹配case_004'],35.045,34.455,-1.6835497217862843,4.5084890854615445,2,2025-07-16,15
2025-07-01,603657,春光科技,6,93.09,case_002,2025-08-06,bowl_center,['匹配case_002'],33.58,31.65,-5.74746873138773,8.368076235854682,7,2025-07-16,15
2025-07-01,000766,通化金马,7,92.72,case_002,2025-08-06,bowl_center,['匹配case_002'],25.35,24.28,-4.220907297830376,2.3668639053254354,1,2025-07-16,15
2025-07-01,301567,贝隆精密,8,92.42,case_011,2025-11-12,bowl_center,['匹配case_011'],42.55,41.65,-2.115158636897764,1.8096357226792086,0,2025-07-16,15
2025-07-01,603353,和顺石油,9,92.26,case_008,2025-07-10,bowl_center,['匹配case_008'],16.58,16.22,-2.1712907117008413,1.085645355850442,0,2025-07-16,15
2025-07-01,600568,ST中珠,10,91.68,case_002,2025-08-06,bowl_center,['匹配case_002'],1.66,1.61,-3.012048192771074,1.204819277108435,0,2025-07-16,15
2025-07-02,000669,ST金鸿,1,94.79,case_002,2025-08-06,bowl_center,['匹配case_002'],2.6,2.64,1.5384615384615397,9.230769230769221,7,2025-07-17,15
2025-07-02,300056,中创环保,2,94.57,case_004,2025-07-23,bowl_center,['匹配case_004'],14.06,13.7,-2.560455192034148,3.9829302987197632,6,2025-07-17,15
2025-07-02,605319,无锡振华,3,94.57,case_003,2025-06-20,bowl_center,['匹配case_003'],23.057,22.75,-1.3314828468577813,3.8122912781367972,0,2025-07-17,15
2025-07-02,300648,星云股份,4,94.09,case_002,2025-08-06,bowl_center,['匹配case_002'],33.91,36.42,7.4019463285166776,11.972869360070785,12,2025-07-17,15
2025-07-02,002241,歌尔股份,5,93.93,case_004,2025-07-23,bowl_center,['匹配case_004'],22.513,23.143,2.7983831563985206,5.552347532536756,1,2025-07-17,15
2025-07-02,300940,南极光,6,93.72,case_004,2025-07-23,bowl_center,['匹配case_004'],24.12,27.6,14.427860696517413,18.98839137645107,15,2025-07-17,15
2025-07-02,603036,如通股份,7,93.53,case_004,2025-07-23,bowl_center,['匹配case_004'],16.85,16.87,0.11869436201780162,3.5608308605341117,2,2025-07-17,15
2025-07-02,001268,联合精密,8,93.51,case_004,2025-07-23,bowl_center,['匹配case_004'],24.58,27.25,10.86248982912938,16.883645240032557,7,2025-07-17,15
2025-07-02,603353,和顺石油,9,93.47,case_008,2025-07-10,bowl_center,['匹配case_008'],16.48,16.26,-1.3349514563106726,1.0315533980582412,0,2025-07-17,15
2025-07-02,688195,腾景科技,10,93.15,case_003,2025-06-20,bowl_center,['匹配case_003'],41.94,42.57,1.5021459227467873,5.317119694802108,1,2025-07-17,15
2025-07-03,603657,春光科技,1,95.1,case_002,2025-08-06,bowl_center,['匹配case_002'],33.3,32.72,-1.741741741741737,9.27927927927929,5,2025-07-18,15
2025-07-03,603680,今创集团,2,94.43,case_002,2025-08-06,bowl_center,['匹配case_002'],11.22,12.23,9.001782531194294,21.12299465240641,13,2025-07-18,15
2025-07-03,688120,华海清科,3,93.83,case_004,2025-07-23,bowl_center,['匹配case_004'],108.43,111.35,2.6929816471456123,5.920870607765367,4,2025-07-18,15
2025-07-03,688036,传音控股,4,93.56,case_002,2025-08-06,bowl_center,['匹配case_002'],75.95,73.89,-2.7123107307439134,2.3041474654377883,5,2025-07-18,15
2025-07-03,000766,通化金马,5,93.25,case_002,2025-08-06,bowl_center,['匹配case_002'],24.89,24.24,-2.6114905584572203,1.0445962233828767,14,2025-07-18,15
2025-07-03,002779,中坚科技,6,93.2,case_004,2025-07-23,bowl_center,['匹配case_004'],73.0,80.2,9.86301369863014,14.369863013698621,13,2025-07-18,15
2025-07-03,688800,瑞可达,7,93.06,case_002,2025-08-06,bowl_center,['匹配case_002'],45.0,50.77,12.82222222222223,16.599999999999998,14,2025-07-18,15
2025-07-03,300872,天阳科技,8,92.93,case_002,2025-08-06,bowl_center,['匹配case_002'],20.7,24.13,16.57004830917874,36.135265700483096,5,2025-07-18,15
2025-07-03,300056,中创环保,9,92.86,case_002,2025-08-06,bowl_center,['匹配case_002'],14.15,13.7,-3.180212014134283,3.321554770318013,5,2025-07-18,15
2025-07-03,688361,中科飞测,10,92.78,case_004,2025-07-23,bowl_center,['匹配case_004'],81.95,81.33,-0.7565588773642521,4.856619890176942,4,2025-07-18,15
2025-07-04,300173,ST福能,1,94.97,case_003,2025-06-20,bowl_center,['匹配case_003'],6.06,4.42,-27.062706270627057,20.792079207920803,136,2026-03-20,15
2025-07-04,301487,盟固利,2,94.96,case_003,2025-06-20,bowl_center,['匹配case_003'],20.63,21.57,4.556471158507034,49.297140087251584,75,2026-03-20,15
2025-07-04,603096,新经典,3,94.75,case_004,2025-07-23,bowl_center,['匹配case_004'],18.41,17.58,-4.508419337316686,12.873438348723527,221,2026-03-20,15
2025-07-04,600992,贵绳股份,4,94.71,case_011,2025-11-12,bowl_center,['匹配case_011'],15.03,12.71,-15.435795076513632,9.846972721224233,25,2026-03-20,15
2025-07-04,688195,腾景科技,5,94.45,case_003,2025-06-20,bowl_center,['匹配case_003'],41.43,234.11,465.07361815109823,518.6821144098479,220,2026-03-20,15
2025-07-04,300550,和仁科技,6,94.43,case_004,2025-07-23,bowl_center,['匹配case_004'],13.17,12.44,-5.5429005315110125,28.701594533029606,194,2026-03-20,15
2025-07-04,300694,蠡湖股份,7,93.95,case_003,2025-06-20,bowl_center,['匹配case_003'],13.98,11.83,-15.379113018597998,3.2188841201716687,0,2026-03-20,15
2025-07-04,002117,东港股份,8,93.83,case_002,2025-08-06,bowl_center,['匹配case_002'],11.38,10.72,-5.799648506151144,26.977152899824237,179,2026-03-20,15
2025-07-04,600322,津投城开,9,93.81,case_004,2025-07-23,bowl_center,['匹配case_004'],2.89,2.41,-16.608996539792386,25.259515570934255,76,2026-03-20,15
2025-07-04,603598,引力传媒,10,93.8,case_004,2025-07-23,bowl_center,['匹配case_004'],17.13,19.38,13.134851138353765,101.28429655575013,194,2026-03-20,15
2025-07-07,688167,炬光科技,1,96.58,case_004,2025-07-23,bowl_center,['匹配case_004'],77.6,80.78,4.097938144329906,7.847938144329902,15,2025-07-22,15
2025-07-07,603598,引力传媒,2,95.68,case_002,2025-08-06,bowl_center,['匹配case_002'],17.22,17.87,3.774680603948909,7.142857142857145,11,2025-07-22,15
2025-07-07,603258,电魂网络,3,95.1,case_004,2025-07-23,bowl_center,['匹配case_004'],23.78,22.77,-4.247266610597147,10.008410428931871,1,2025-07-22,15
2025-07-07,300331,苏大维格,4,95.07,case_004,2025-07-23,bowl_center,['匹配case_004'],21.66,21.06,-2.770083102493081,1.6158818097876333,1,2025-07-22,15
2025-07-07,300841,康华生物,5,95.02,case_004,2025-07-23,bowl_center,['匹配case_004'],63.11,66.32,5.086357154175239,15.163999366186037,4,2025-07-22,15
2025-07-07,605133,嵘泰股份,6,94.81,case_002,2025-08-06,bowl_center,['匹配case_002'],31.046,33.95,9.353862011209186,13.992140694453395,10,2025-07-22,15
2025-07-07,002119,康强电子,7,94.79,case_009,2025-08-01,bowl_center,['匹配case_009'],16.7,16.6,-0.5988023952095681,1.6766467065868331,1,2025-07-22,15
2025-07-07,688130,晶华微,8,94.74,case_011,2025-11-12,bowl_center,['匹配case_011'],21.4,21.81,1.9158878504672905,2.8037383177570163,1,2025-07-22,15
2025-07-07,002117,东港股份,9,94.7,case_002,2025-08-06,bowl_center,['匹配case_002'],11.42,12.09,5.866900175131348,10.770577933450092,10,2025-07-22,15
2025-07-07,688036,传音控股,10,94.52,case_002,2025-08-06,bowl_center,['匹配case_002'],73.98,74.35,0.5001351716680054,5.028386050283859,1,2025-07-22,15
2025-07-08,301421,波长光电,1,95.7,case_008,2025-07-10,bowl_center,['匹配case_008'],71.84,76.05,5.8602449888641335,8.936525612472163,14,2025-07-23,15
2025-07-08,002647,*ST仁东,2,95.47,case_002,2025-08-06,bowl_center,['匹配case_002'],6.01,5.87,-2.3294509151414258,4.825291181364393,2,2025-07-23,15
2025-07-08,301607,富特科技,3,94.55,case_008,2025-07-10,bowl_center,['匹配case_008'],37.02,35.52,-4.051863857374392,0.9184224743381856,0,2025-07-23,15
2025-07-08,688272,富吉瑞,4,94.42,case_004,2025-07-23,bowl_center,['匹配case_004'],25.05,24.84,-0.8383233532934166,4.111776447105778,10,2025-07-23,15
2025-07-08,300694,蠡湖股份,5,94.31,case_008,2025-07-10,bowl_center,['匹配case_008'],14.05,13.05,-7.117437722419928,0.5693950177935948,0,2025-07-23,15
2025-07-08,600184,光电股份,6,94.3,case_011,2025-11-12,bowl_center,['匹配case_011'],16.09,17.73,10.192666252330644,18.707271597265393,14,2025-07-23,15
2025-07-08,688155,先惠技术,7,93.96,case_002,2025-08-06,bowl_center,['匹配case_002'],49.05,55.9,13.965341488277272,22.222222222222236,14,2025-07-23,15
2025-07-08,600738,丽尚国潮,8,93.77,case_006,2025-08-04,bowl_center,['匹配case_006'],5.35,5.69,6.355140186915902,11.214953271028048,15,2025-07-23,15
2025-07-08,301487,盟固利,9,93.67,case_008,2025-07-10,bowl_center,['匹配case_008'],20.9,20.95,0.23923444976076896,4.832535885167473,14,2025-07-23,15
2025-07-08,600322,津投城开,10,93.49,case_004,2025-07-23,bowl_center,['匹配case_004'],2.91,2.94,1.0309278350515396,5.154639175257729,15,2025-07-23,15
2025-07-09,600184,光电股份,1,100.0,case_008,2025-07-10,bowl_center,['匹配case_008'],16.01,17.97,12.242348532167377,19.300437226733287,13,2025-07-24,15
2025-07-09,002580,圣阳股份,2,95.95,case_006,2025-08-04,bowl_center,['匹配case_006'],13.41,13.82,3.057419835943327,5.891126025354207,13,2025-07-24,15
2025-07-09,300853,申昊科技,3,95.36,case_009,2025-08-01,bowl_center,['匹配case_009'],23.06,24.4,5.810928013876842,12.489158716392032,13,2025-07-24,15
2025-07-09,300447,全信股份,4,94.84,case_011,2025-11-12,bowl_center,['匹配case_011'],15.64,16.26,3.964194373401541,12.148337595907918,14,2025-07-24,15
2025-07-09,300377,赢时胜,5,94.69,case_004,2025-07-23,bowl_center,['匹配case_004'],25.2,25.6,1.5873015873015959,7.142857142857145,2,2025-07-24,15
2025-07-09,003026,中晶科技,6,94.42,case_009,2025-08-01,bowl_center,['匹配case_009'],34.78,34.96,0.517538815411155,7.533064979873483,7,2025-07-24,15
2025-07-09,600844,金煤科技,7,94.37,case_004,2025-07-23,bowl_center,['匹配case_004'],3.45,3.43,-0.5797101449275368,5.217391304347817,14,2025-07-24,15
2025-07-09,688591,泰凌微,8,94.37,case_008,2025-07-10,bowl_center,['匹配case_008'],46.21,45.63,-1.2551395801774472,4.414628868210342,13,2025-07-24,15
2025-07-09,688115,思林杰,9,94.21,case_003,2025-06-20,bowl_center,['匹配case_003'],48.47,54.91,13.286569011759847,16.27811017123994,12,2025-07-24,15
2025-07-09,600738,丽尚国潮,10,94.15,case_006,2025-08-04,bowl_center,['匹配case_006'],5.37,5.88,9.49720670391061,11.545623836126632,15,2025-07-24,15
2025-07-10,002940,昂利康,1,100.0,case_010,2025-07-11,bowl_center,['匹配case_010'],37.633,57.493,52.77283235458241,82.56051869369966,15,2025-07-25,15
2025-07-10,688109,品茗科技,2,96.46,case_004,2025-07-23,bowl_center,['匹配case_004'],30.502,35.012,14.785915677660489,19.703625991738253,11,2025-07-25,15
2025-07-10,600738,丽尚国潮,3,95.95,case_006,2025-08-04,bowl_center,['匹配case_006'],5.32,5.53,3.9473684210526305,12.593984962406013,14,2025-07-25,15
2025-07-10,688049,炬芯科技,4,95.42,case_002,2025-08-06,bowl_center,['匹配case_002'],48.955,47.445,-3.0844653252987397,1.6014707384332527,0,2025-07-25,15
2025-07-10,002724,海洋王,5,95.31,case_008,2025-07-10,bowl_center,['匹配case_008'],7.66,7.65,-0.13054830287205987,7.4412532637075754,5,2025-07-25,15
2025-07-10,688543,国科军工,6,94.93,case_002,2025-08-06,bowl_center,['匹配case_002'],55.73,52.95,-4.988336623003757,4.378252287816266,5,2025-07-25,15
2025-07-10,688361,中科飞测,7,94.78,case_002,2025-08-06,bowl_center,['匹配case_002'],81.45,89.94,10.423572744014727,12.338858195211783,15,2025-07-25,15
2025-07-10,688419,耐科装备,8,94.74,case_011,2025-11-12,bowl_center,['匹配case_011'],26.431,28.48,7.752260603079715,9.606144300253481,15,2025-07-25,15
2025-07-10,600184,光电股份,9,94.66,case_008,2025-07-10,bowl_center,['匹配case_008'],15.82,18.67,18.015170670037936,20.73324905183313,12,2025-07-25,15
2025-07-10,301315,威士顿,10,94.65,case_008,2025-07-10,bowl_center,['匹配case_008'],53.17,53.63,0.8651495204062456,6.9776189580590575,1,2025-07-25,15
2025-07-11,002724,海洋王,1,95.66,case_008,2025-07-10,bowl_center,['匹配case_008'],7.66,7.19,-6.135770234986942,12.663185378590086,35,2026-03-20,15
