选股日期,排名,代码,名称,相似度,匹配案例,匹配日期,类别,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-09-18,9,600426,华鲁恒升,94.7%,case_004,2025-07-23,bowl_center,匹配case_004,25.621,35.55,+38.75%,+72.12%,第172天,2026-03-20,15
2025-09-18,10,300125,*ST聆达,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,6.473,8.31,+28.38%,+43.52%,第161天,2026-03-20,15
2025-09-19,1,600150,中国船舶,96.2%,case_006,2025-08-04,bowl_center,匹配case_006,35.21,33.15,-5.85%,+12.04%,第168天,2026-03-20,15
2025-09-19,2,603993,洛阳钼业,96.0%,case_002,2025-08-06,bowl_center,匹配case_002,12.51,17.55,+40.29%,+130.06%,第132天,2026-03-20,15
2025-09-19,3,688772,珠海冠宇,95.8%,case_002,2025-08-06,bowl_center,匹配case_002,22.04,16.2,-26.50%,+32.40%,第42天,2026-03-20,15
2025-09-19,4,000960,锡业股份,95.7%,case_002,2025-08-06,bowl_center,匹配case_002,20.48,32.62,+59.28%,+138.28%,第164天,2026-03-20,15
2025-09-19,5,002714,牧原股份,95.7%,case_004,2025-07-23,bowl_center,匹配case_004,53.464,49.45,-7.51%,+1.07%,第0天,2026-03-20,15
2025-09-19,6,688390,固德威,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,53.75,102.03,+89.82%,+101.95%,第182天,2026-03-20,15
2025-09-19,7,002539,云图控股,95.4%,case_002,2025-08-06,bowl_center,匹配case_002,10.81,13.82,+27.84%,+59.76%,第159天,2026-03-20,15
2025-09-19,8,603685,晨丰科技,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,17.73,27.07,+52.68%,+69.54%,第167天,2026-03-20,15
2025-09-19,9,002047,*ST宝鹰,95.0%,case_002,2025-08-06,bowl_center,匹配case_002,2.42,5.78,+138.84%,+152.48%,第178天,2026-03-20,15
2025-09-19,10,002237,恒邦股份,94.8%,case_008,2025-07-10,bowl_center,匹配case_008,13.63,14.96,+9.76%,+72.85%,第132天,2026-03-20,15
2025-09-22,1,600389,江山股份,96.9%,case_004,2025-07-23,bowl_center,匹配case_004,24.79,28.62,+15.45%,+34.33%,第175天,2026-03-20,15
2025-09-22,2,300285,国瓷材料,96.4%,case_002,2025-08-06,bowl_center,匹配case_002,22.5,32.74,+45.51%,+85.47%,第170天,2026-03-20,15
2025-09-22,3,600714,金瑞矿业,95.9%,case_006,2025-08-04,bowl_center,匹配case_006,11.375,19.84,+74.42%,+138.95%,第175天,2026-03-20,15
2025-09-22,4,300125,*ST聆达,95.9%,case_002,2025-08-06,bowl_center,匹配case_002,6.268,8.31,+32.58%,+48.21%,第157天,2026-03-20,15
2025-09-22,5,688390,固德威,95.9%,case_002,2025-08-06,bowl_center,匹配case_002,53.78,102.03,+89.72%,+101.84%,第179天,2026-03-20,15
2025-09-22,6,603520,司太立,95.8%,case_006,2025-08-04,bowl_center,匹配case_006,11.16,9.55,-14.43%,+13.62%,第52天,2026-03-20,15
2025-09-22,7,688088,虹软科技,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,58.58,41.89,-28.49%,+7.85%,第17天,2026-03-20,15
2025-09-22,8,300437,清水源,95.4%,case_006,2025-08-04,bowl_center,匹配case_006,8.7,16.15,+85.63%,+195.40%,第72天,2026-03-20,15
2025-09-22,9,002128,电投能源,95.3%,case_002,2025-08-06,bowl_center,匹配case_002,21.99,29.26,+33.06%,+59.53%,第171天,2026-03-20,15
2025-09-22,10,605060,联德股份,95.2%,case_004,2025-07-23,bowl_center,匹配case_004,25.92,53.68,+107.10%,+185.49%,第157天,2026-03-20,15
2025-09-23,1,600196,复星医药,96.4%,case_004,2025-07-23,bowl_center,匹配case_004,30.24,24.86,-17.79%,+2.71%,第0天,2026-03-20,15
2025-09-23,2,300125,*ST聆达,96.0%,case_002,2025-08-06,bowl_center,匹配case_002,6.299,8.31,+31.93%,+47.48%,第156天,2026-03-20,15
2025-09-23,3,000422,湖北宜化,95.4%,case_006,2025-08-04,bowl_center,匹配case_006,13.05,15.81,+21.15%,+54.79%,第174天,2026-03-20,15
2025-09-23,4,000661,长春高新,95.2%,case_004,2025-07-23,bowl_center,匹配case_004,118.6,87.86,-25.92%,+19.54%,第17天,2026-03-20,15
2025-09-23,5,603520,司太立,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,10.89,9.55,-12.30%,+16.44%,第51天,2026-03-20,15
2025-09-23,6,601595,上海电影,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,29.172,23.81,-18.38%,+27.38%,第141天,2026-03-20,15
2025-09-23,7,300426,华智数媒,95.1%,case_006,2025-08-04,bowl_center,匹配case_006,10.01,8.03,-19.78%,+8.69%,第140天,2026-03-20,15
2025-09-23,8,301603,乔锋智能,95.0%,case_004,2025-07-23,bowl_center,匹配case_004,78.32,67.26,-14.12%,+7.51%,第35天,2026-03-20,15
2025-09-23,9,001206,依依股份,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,27.871,21.12,-24.22%,+28.52%,第20天,2026-03-20,15
2025-09-23,10,002816,*ST和科,94.6%,case_004,2025-07-23,bowl_center,匹配case_004,18.29,22.19,+21.32%,+56.75%,第125天,2026-03-20,15
2025-09-24,1,301257,普蕊斯,96.1%,case_002,2025-08-06,bowl_center,匹配case_002,47.602,47.122,-1.01%,+2.54%,第1天,2025-10-09,15
2025-09-24,2,002663,普邦股份,95.4%,case_002,2025-08-06,bowl_center,匹配case_002,2.06,2.07,+0.49%,+1.46%,第15天,2025-10-09,15
2025-09-24,3,300376,易事特,95.4%,case_002,2025-08-06,bowl_center,匹配case_002,5.15,5.24,+1.75%,+3.69%,第15天,2025-10-09,15
2025-09-24,4,603613,国联股份,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,29.67,31.42,+5.90%,+7.18%,第15天,2025-10-09,15
2025-09-24,5,300363,博腾股份,95.0%,case_002,2025-08-06,bowl_center,匹配case_002,25.19,26.12,+3.69%,+4.61%,第15天,2025-10-09,15
2025-09-24,6,603615,茶花股份,94.9%,case_002,2025-08-06,bowl_center,匹配case_002,26.96,24.15,-10.42%,+1.26%,第0天,2025-10-09,15
2025-09-24,7,688375,国博电子,94.9%,case_002,2025-08-06,bowl_center,匹配case_002,72.29,79.82,+10.42%,+10.83%,第15天,2025-10-09,15
2025-09-24,8,002211,ST宏达,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,3.39,3.55,+4.72%,+9.73%,第6天,2025-10-09,15
2025-09-24,9,600592,龙溪股份,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,28.255,26.95,-4.62%,+1.95%,第1天,2025-10-09,15
2025-09-24,10,002021,中捷资源,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,2.76,3.09,+11.96%,+15.94%,第5天,2025-10-09,15
2025-09-25,1,600233,圆通速递,95.6%,case_004,2025-07-23,bowl_center,匹配case_004,18.72,18.12,-3.21%,+3.42%,第1天,2025-10-10,15
2025-09-25,2,002131,利欧股份,95.3%,case_002,2025-08-06,bowl_center,匹配case_002,5.875,5.795,-1.36%,+3.74%,第14天,2025-10-10,15
2025-09-25,3,002903,宇环数控,95.0%,case_004,2025-07-23,bowl_center,匹配case_004,23.38,21.98,-5.99%,+1.92%,第0天,2025-10-10,15
2025-09-25,4,600569,安阳钢铁,94.9%,case_006,2025-08-04,bowl_center,匹配case_006,2.11,2.33,+10.43%,+11.37%,第15天,2025-10-10,15
2025-09-25,5,301257,普蕊斯,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,47.392,44.302,-6.52%,+3.00%,第0天,2025-10-10,15
2025-09-25,6,603806,福斯特,94.5%,case_004,2025-07-23,bowl_center,匹配case_004,15.56,15.97,+2.63%,+5.72%,第14天,2025-10-10,15
2025-09-25,7,000785,居然智家,94.4%,case_006,2025-08-04,bowl_center,匹配case_006,2.92,2.91,-0.34%,+1.71%,第0天,2025-10-10,15
2025-09-25,8,002211,ST宏达,94.3%,case_002,2025-08-06,bowl_center,匹配case_002,3.39,3.54,+4.42%,+9.73%,第5天,2025-10-10,15
2025-09-25,9,600545,卓郎智能,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,2.94,3.14,+6.80%,+6.80%,第15天,2025-10-10,15
2025-09-25,10,300329,海伦钢琴,94.2%,case_004,2025-07-23,bowl_center,匹配case_004,13.41,13.6,+1.42%,+4.62%,第14天,2025-10-10,15
2025-09-26,1,002599,盛通股份,96.5%,case_006,2025-08-04,bowl_center,匹配case_006,8.42,7.04,-16.39%,+15.80%,第109天,2026-03-20,15
2025-09-26,2,600776,东方通信,96.0%,case_003,2025-06-20,bowl_center,匹配case_003,12.58,15.13,+20.27%,+115.34%,第110天,2026-03-20,15
2025-09-26,3,300279,和晶科技,95.8%,case_006,2025-08-04,bowl_center,匹配case_006,7.52,10.39,+38.16%,+54.26%,第174天,2026-03-20,15
2025-09-26,4,601872,招商轮船,95.4%,case_004,2025-07-23,bowl_center,匹配case_004,8.46,16.78,+98.35%,+132.27%,第158天,2026-03-20,15
2025-09-26,5,688015,交控科技,95.2%,case_002,2025-08-06,bowl_center,匹配case_002,24.64,22.43,-8.97%,+9.54%,第152天,2026-03-20,15
2025-09-26,6,603416,信捷电气,95.2%,case_004,2025-07-23,bowl_center,匹配case_004,62.431,49.72,-20.36%,+8.44%,第117天,2026-03-20,15
2025-09-26,7,688155,先惠技术,94.8%,case_004,2025-07-23,bowl_center,匹配case_004,72.6,76.27,+5.06%,+39.72%,第131天,2026-03-20,15
2025-09-26,8,600606,绿地控股,94.6%,case_006,2025-08-04,bowl_center,匹配case_006,1.81,1.6,-11.60%,+6.08%,第49天,2026-03-20,15
2025-09-26,9,000785,居然智家,94.2%,case_006,2025-08-04,bowl_center,匹配case_006,2.91,2.74,-5.84%,+29.55%,第110天,2026-03-20,15
2025-09-26,10,600026,中远海能,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,12.08,23.46,+94.21%,+120.61%,第164天,2026-03-20,15
