selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days
2025-10-22,002056,横店东磁,4,94.62,case_008,2025-07-10,bowl_center,['匹配case_008'],15.944,22.26,39.61364776718515,62.06723532363271,960,2026-03-20,30
2025-10-22,000400,许继电气,5,94.41,case_003,2025-06-20,bowl_center,['匹配case_003'],21.357,28.5,33.44570866694761,72.97841457133491,439,2026-03-20,30
2025-10-22,301269,华大九天,6,94.36,case_008,2025-07-10,bowl_center,['匹配case_008'],116.57,86.0,-26.224586085613787,32.83863772840353,488,2026-03-20,30
2025-10-22,002298,中电鑫龙,7,94.28,case_001,2025-05-12,bowl_center,['匹配case_001'],6.17,11.83,91.73419773095624,142.94975688816857,792,2026-03-20,30
2025-10-22,301042,安联锐视,8,94.0,case_004,2025-07-23,bowl_center,['匹配case_004'],31.076,91.08,193.08791350238127,256.86703565452444,957,2026-03-20,30
2025-10-22,600751,海航科技,9,93.99,case_004,2025-07-23,bowl_center,['匹配case_004'],2.71,3.88,43.17343173431734,95.5719557195572,838,2026-03-20,30
2025-10-22,688596,正帆科技,10,93.7,case_001,2025-05-12,bowl_center,['匹配case_001'],34.438,29.42,-14.571113305069982,44.60770079563272,810,2026-03-20,30
2025-10-23,002145,钛能化学,1,95.54,case_002,2025-08-06,bowl_center,['匹配case_002'],5.877,4.89,-16.794282797345588,5.3258465203335135,810,2026-03-20,30
2025-10-23,601618,中国中冶,2,94.67,case_008,2025-07-10,bowl_center,['匹配case_008'],3.852,3.05,-20.82035306334372,11.630321910695741,806,2026-03-20,30
2025-10-23,605389,长龄液压,3,94.58,case_004,2025-07-23,bowl_center,['匹配case_004'],26.63,24.09,-9.538114907998494,4.881712354487424,4,2023-08-16,30
2025-10-23,000878,云南铜业,4,94.15,case_002,2025-08-06,bowl_center,['匹配case_002'],11.0,18.7,70.0,167.9090909090909,930,2026-03-20,30
2025-10-23,600857,宁波中百,5,93.9,case_001,2025-05-12,bowl_center,['匹配case_001'],10.165,11.85,16.57648794884408,83.76783079193312,837,2026-03-20,30
2025-10-23,000035,中国天楹,6,93.7,case_008,2025-07-10,bowl_center,['匹配case_008'],5.037,6.95,37.97895572761565,70.73654953345245,960,2026-03-20,30
2025-10-23,688106,金宏气体,7,93.7,case_004,2025-07-23,bowl_center,['匹配case_004'],23.449,29.11,24.141754445818574,31.093010362915248,967,2026-03-20,30
2025-10-23,301019,宁波色母,8,93.63,case_009,2025-08-01,bowl_center,['匹配case_009'],14.704,20.68,40.64200217627856,103.27801958650707,865,2026-03-20,30
2025-10-23,002394,联发股份,9,93.55,case_004,2025-07-23,bowl_center,['匹配case_004'],7.62,14.26,87.13910761154855,165.09186351706035,901,2026-03-20,30
2025-10-23,600848,上海临港,10,93.52,case_003,2025-06-20,bowl_center,['匹配case_003'],12.31,10.14,-17.62794476035743,15.272136474411038,841,2026-03-20,30
2025-10-24,001326,联域股份,1,95.01,case_002,2025-08-06,bowl_center,['匹配case_002'],62.89,55.29,-12.084592145015108,40.30847511528064,1,2026-03-20,30
2025-10-24,300539,横河精密,2,94.48,case_002,2025-08-06,bowl_center,['匹配case_002'],12.235,27.23,122.55823457294647,396.11769513690234,806,2026-03-20,30
2025-10-24,600157,永泰能源,3,94.28,case_004,2025-07-23,bowl_center,['匹配case_004'],1.425,1.85,29.824561403508774,50.175438596491226,516,2026-03-20,30
2025-10-24,605289,罗曼股份,4,94.24,case_002,2025-08-06,bowl_center,['匹配case_002'],34.32,113.0,229.25407925407927,316.6666666666667,960,2026-03-20,30
2025-10-24,603823,百合花,5,93.95,case_002,2025-08-06,bowl_center,['匹配case_002'],10.91,15.64,43.35472043996334,84.96791934005499,911,2026-03-20,30
2025-10-24,600848,上海临港,6,93.87,case_002,2025-08-06,bowl_center,['匹配case_002'],12.31,10.14,-17.62794476035743,15.272136474411038,841,2026-03-20,30
2025-10-24,002226,江南化工,7,93.62,case_004,2025-07-23,bowl_center,['匹配case_004'],5.085,5.71,12.291052114060964,49.6558505408063,727,2026-03-20,30
2025-10-24,603095,越剑智能,8,93.57,case_004,2025-07-23,bowl_center,['匹配case_004'],9.416,16.92,79.69413763806288,137.36193712829228,951,2026-03-20,30
2025-10-24,605389,长龄液压,9,93.34,case_004,2025-07-23,bowl_center,['匹配case_004'],26.63,24.09,-9.538114907998494,4.881712354487424,4,2023-08-16,30
2025-10-24,688187,时代电气,10,93.18,case_002,2025-08-06,bowl_center,['匹配case_002'],40.01,52.63,31.542114471382167,55.56110972256937,439,2026-03-20,30
2025-10-27,002634,棒杰股份,1,97.16,case_004,2025-07-23,bowl_center,['匹配case_004'],8.19,6.35,-22.46642246642247,8.913308913308919,41,2026-03-20,30
2025-10-27,688038,中科通达,2,95.65,case_002,2025-08-06,bowl_center,['匹配case_002'],14.25,19.77,38.73684210526315,76.98245614035088,960,2026-03-20,30
2025-10-27,300537,广信材料,3,95.62,case_004,2025-07-23,bowl_center,['匹配case_004'],15.01,21.82,45.36975349766823,108.19453697534978,757,2026-03-20,30
2025-10-27,300539,横河精密,4,95.43,case_002,2025-08-06,bowl_center,['匹配case_002'],12.235,27.23,122.55823457294647,396.11769513690234,806,2026-03-20,30
2025-10-27,688033,天宜新材,5,94.24,case_002,2025-08-06,bowl_center,['匹配case_002'],18.015,8.57,-52.428531779073,7.826810990840967,117,2026-03-20,30
2025-10-27,600848,上海临港,6,94.21,case_002,2025-08-06,bowl_center,['匹配case_002'],12.31,10.14,-17.62794476035743,15.272136474411038,841,2026-03-20,30
2025-10-27,300096,ST易联众,7,94.15,case_002,2025-08-06,bowl_center,['匹配case_002'],5.98,5.92,-1.0033444816053594,11.872909698996654,14,2023-08-25,30
2025-10-27,603095,越剑智能,8,94.04,case_004,2025-07-23,bowl_center,['匹配case_004'],9.416,16.92,79.69413763806288,137.36193712829228,951,2026-03-20,30
2025-10-27,600157,永泰能源,9,93.98,case_004,2025-07-23,bowl_center,['匹配case_004'],1.425,1.85,29.824561403508774,50.175438596491226,516,2026-03-20,30
2025-10-27,002531,天顺风能,10,93.93,case_004,2025-07-23,bowl_center,['匹配case_004'],13.775,11.19,-18.76588021778585,3.77495462794918,102,2026-03-20,30
2025-10-28,300096,ST易联众,1,95.82,case_002,2025-08-06,bowl_center,['匹配case_002'],5.98,5.92,-1.0033444816053594,11.872909698996654,14,2023-08-25,30
2025-10-28,000517,荣安地产,2,94.92,case_006,2025-08-04,bowl_center,['匹配case_006'],2.88,2.01,-30.208333333333336,12.152777777777782,6,2026-03-20,30
2025-10-28,002626,金达威,3,94.55,case_008,2025-07-10,bowl_center,['匹配case_008'],18.53,17.86,-3.6157582298974726,21.10091743119266,812,2026-03-20,30
2025-10-28,600546,山煤国际,4,94.52,case_011,2025-11-12,bowl_center,['匹配case_011'],13.65,11.77,-13.772893772893779,39.1208791208791,210,2026-03-20,30
2025-10-28,600676,交运股份,5,94.38,case_008,2025-07-10,bowl_center,['匹配case_008'],4.36,7.45,70.87155963302752,133.48623853211006,907,2026-03-20,30
2025-10-28,300393,中来股份,6,94.34,case_006,2025-08-04,bowl_center,['匹配case_006'],12.812,10.05,-21.557914455198244,2.1073993131439384,0,2026-03-20,30
2025-10-28,601212,白银有色,7,93.31,case_001,2025-05-12,bowl_center,['匹配case_001'],2.863,8.13,183.9678658749564,430.562347188264,917,2026-03-20,30
2025-10-28,300537,广信材料,8,93.3,case_004,2025-07-23,bowl_center,['匹配case_004'],15.01,21.82,45.36975349766823,108.19453697534978,757,2026-03-20,30
2025-10-28,688058,宝兰德,9,93.22,case_003,2025-06-20,bowl_center,['匹配case_003'],34.529,28.39,-17.77925801500189,27.950418488806495,473,2026-03-20,30
2025-10-28,603839,安正时尚,10,93.0,case_003,2025-06-20,bowl_center,['匹配case_003'],7.469,7.23,-3.1998928906145383,55.04083545320658,774,2026-03-20,30
2025-10-29,603889,新澳股份,1,95.5,case_004,2025-07-23,bowl_center,['匹配case_004'],7.76,7.9,1.8041237113402135,24.742268041237114,910,2026-03-20,30
2025-10-29,002343,慈文传媒,2,94.34,case_006,2025-08-04,bowl_center,['匹配case_006'],7.15,6.28,-12.167832167832168,38.32167832167832,242,2026-03-20,30
2025-10-29,601588,北辰实业,3,94.19,case_006,2025-08-04,bowl_center,['匹配case_006'],2.43,1.76,-27.572016460905353,9.465020576131685,6,2026-03-20,30
2025-10-29,600676,交运股份,4,93.96,case_008,2025-07-10,bowl_center,['匹配case_008'],4.36,7.45,70.87155963302752,133.48623853211006,907,2026-03-20,30
2025-10-29,002585,双星新材,5,93.78,case_006,2025-08-04,bowl_center,['匹配case_006'],10.43,7.06,-32.31064237775647,6.51965484180249,6,2026-03-20,30
2025-10-29,603080,新疆火炬,6,93.56,case_002,2025-08-06,bowl_center,['匹配case_002'],13.57,22.74,67.5755342667649,113.70670596904937,748,2026-03-20,30
2025-10-29,000417,合百集团,7,93.54,case_008,2025-07-10,bowl_center,['匹配case_008'],5.4,6.85,26.851851851851837,75.74074074074073,909,2026-03-20,30
2025-10-29,002923,润都股份,8,93.28,case_006,2025-08-04,bowl_center,['匹配case_006'],13.12,15.18,15.701219512195127,47.94207317073172,616,2026-03-20,30
2025-10-29,688215,瑞晟智能,9,92.92,case_002,2025-08-06,bowl_center,['匹配case_002'],23.881,66.57,178.7571709727398,283.10791005401785,816,2026-03-20,30
2025-10-29,600630,龙头股份,10,92.75,case_009,2025-08-01,bowl_center,['匹配case_009'],5.72,7.96,39.16083916083917,220.2797202797203,153,2026-03-20,30
2025-10-30,000564,供销大集,1,96.91,case_006,2025-08-04,bowl_center,['匹配case_006'],1.16,1.2,3.448275862068969,18.103448275862085,8,2023-08-25,30
2025-10-30,605499,东鹏饮料,2,96.06,case_006,2025-08-04,bowl_center,['匹配case_006'],131.539,228.09,73.40104455712756,155.75684777898573,686,2026-03-20,30
2025-10-30,601588,北辰实业,3,95.85,case_006,2025-08-04,bowl_center,['匹配case_006'],2.43,1.76,-27.572016460905353,9.465020576131685,6,2026-03-20,30
2025-10-30,002634,棒杰股份,4,95.49,case_004,2025-07-23,bowl_center,['匹配case_004'],8.19,6.35,-22.46642246642247,8.913308913308919,41,2026-03-20,30
2025-10-30,002102,能特科技,5,95.21,case_006,2025-08-04,bowl_center,['匹配case_006'],3.22,3.21,-0.31055900621118726,45.34161490683228,778,2026-03-20,30
2025-10-30,000517,荣安地产,6,94.72,case_006,2025-08-04,bowl_center,['匹配case_006'],2.88,2.01,-30.208333333333336,12.152777777777782,6,2026-03-20,30
2025-10-30,603726,朗迪集团,7,94.3,case_002,2025-08-06,bowl_center,['匹配case_002'],12.305,23.75,93.01097114993905,135.67655424624135,806,2026-03-20,30
2025-10-30,002971,和远气体,8,94.15,case_004,2025-07-23,bowl_center,['匹配case_004'],19.515,28.61,46.605175506021,113.16935690494492,834,2026-03-20,30
2025-10-30,000417,合百集团,9,94.14,case_003,2025-06-20,bowl_center,['匹配case_003'],5.4,6.85,26.851851851851837,75.74074074074073,909,2026-03-20,30
2025-10-30,605090,九丰能源,10,93.98,case_004,2025-07-23,bowl_center,['匹配case_004'],20.517,38.11,85.74840376273335,169.6788029439002,911,2026-03-20,30
2025-10-31,300211,*ST亿通,1,96.8,case_002,2025-08-06,bowl_center,['匹配case_002'],9.16,8.32,-9.170305676855893,3.165938864628812,7,2023-08-25,30
2025-10-31,000517,荣安地产,2,95.74,case_006,2025-08-04,bowl_center,['匹配case_006'],2.88,2.01,-30.208333333333336,12.152777777777782,6,2026-03-20,30
2025-10-31,000926,福星股份,3,94.9,case_006,2025-08-04,bowl_center,['匹配case_006'],3.796,2.12,-44.15173867228661,5.426765015806111,6,2026-03-20,30
2025-10-31,001270,*ST铖昌,4,94.86,case_004,2025-07-23,bowl_center,['匹配case_004'],65.231,108.07,65.67276295013109,156.58046021063606,928,2026-03-20,30
2025-10-31,605499,东鹏饮料,5,94.8,case_006,2025-08-04,bowl_center,['匹配case_006'],131.539,228.09,73.40104455712756,155.75684777898573,686,2026-03-20,30
2025-10-31,600769,祥龙电业,6,94.77,case_002,2025-08-06,bowl_center,['匹配case_002'],9.5,13.28,39.78947368421052,66.21052631578947,818,2026-03-20,30
