selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days
2025-10-15,603216,梦天家居,1,96.54,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],12.79,12.95,1.250977326035967,7.6622361219702935,17,2023-08-14,30
2025-10-15,600176,中国巨石,2,95.77,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],13.875,13.265,-4.396396396396392,4.468468468468463,4,2023-08-28,30
2025-10-15,603918,金桥信息,3,95.47,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],27.96,28.12,0.5722460658082981,5.007153075822599,0,2023-08-28,30
2025-10-15,000069,华侨城Ａ,4,95.29,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],4.69,4.52,-3.6247334754797613,7.036247334754779,8,2023-08-28,30
2025-10-15,002244,滨江集团,5,94.93,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],9.558,10.588,10.776313036200037,17.472274534421427,8,2023-08-28,30
2025-10-15,000892,欢瑞世纪,6,94.8,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],4.18,4.03,-3.5885167464114707,2.8708133971291896,22,2023-08-28,30
2025-10-15,688237,超卓航科,7,94.25,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],43.79,43.33,-1.0504681434117398,8.906142955012557,12,2023-08-21,30
2025-10-15,688127,蓝特光学,8,94.21,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],15.54,13.24,-14.800514800514794,2.895752895752903,12,2023-08-28,30
2025-10-15,688779,五矿新能,9,94.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.87,9.45,-13.063477460901565,4.139834406623745,7,2023-08-28,30
2025-10-15,000810,创维数字,10,94.08,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.252,12.792,-16.12903225806452,0.26226068712299466,0,2023-08-28,30
