selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days
2025-10-10,300521,爱司凯,5,94.4,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],29.12,26.6,-8.653846153846152,4.7390109890109855,0,2025-11-10,30
2025-10-10,603266,天龙股份,6,94.1,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],24.81,21.4,-13.744457879887143,1.1688835147118206,0,2025-11-10,30
2025-10-10,002164,宁波东力,7,94.05,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],14.32,12.76,-10.893854748603356,5.446927374301672,0,2025-11-10,30
2025-10-10,603912,佳力图,8,93.84,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],9.2,8.68,-5.652173913043474,1.7391304347826104,0,2025-11-10,30
2025-10-10,600228,*ST返利,9,93.66,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.47,6.97,27.422303473491777,27.422303473491777,31,2025-11-10,30
2025-10-10,002664,信质集团,10,93.65,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],29.94,24.65,-17.66867067468271,11.055444221776883,10,2025-11-10,30
2025-10-13,603683,晶华新材,1,96.07,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],32.94,30.82,-6.4359441408621665,1.6697024893746335,1,2025-11-12,30
2025-10-13,002920,德赛西威,2,94.54,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],135.76,116.21,-14.400412492634059,5.05303476723631,3,2025-11-12,30
2025-10-13,688237,超卓航科,3,93.94,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],54.09,54.8,1.312627102976509,15.511185061933801,14,2025-11-12,30
2025-10-13,301029,怡合达,4,93.86,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],29.89,26.99,-9.702241552358656,1.739712278353963,1,2025-11-12,30
2025-10-13,603266,天龙股份,5,93.7,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],23.84,20.86,-12.500000000000004,2.265100671140936,1,2025-11-12,30
2025-10-13,002624,完美世界,6,93.6,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],17.66,15.44,-12.57078142695357,2.491506228765579,1,2025-11-12,30
2025-10-13,603196,日播时尚,7,93.53,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],21.54,23.22,7.799442896935932,13.695450324976784,14,2025-11-12,30
2025-10-13,002558,巨人网络,8,93.41,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],41.24,36.3,-11.978661493695453,3.661493695441314,1,2025-11-12,30
2025-10-13,002239,奥特佳,9,93.35,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],3.23,3.18,-1.5479876160990658,2.167182662538695,24,2025-11-12,30
2025-10-13,300984,金沃股份,10,93.14,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],68.46,60.31,-11.904761904761893,5.828220858895719,2,2025-11-12,30
2025-10-14,002011,盾安环境,1,96.58,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],13.51,13.93,3.10880829015544,7.253886010362698,13,2025-11-13,30
2025-10-14,300715,凯伦股份,2,95.38,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],11.73,11.64,-0.7672634271099732,13.640238704177317,21,2025-11-13,30
2025-10-14,300688,创业黑马,3,94.53,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],29.4,31.23,6.224489795918374,11.734693877551031,21,2025-11-13,30
2025-10-14,603926,铁流股份,4,94.03,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],16.84,15.59,-7.422802850356295,7.00712589073634,17,2025-11-13,30
2025-10-14,603216,梦天家居,5,93.99,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],17.49,17.27,-1.2578616352201195,6.232132647226987,0,2025-11-19,30
2025-10-14,603486,科沃斯,6,93.78,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],96.12,82.33,-14.346650020807331,4.036620890553469,0,2025-11-13,30
2025-10-14,301479,弘景光电,7,93.57,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],90.13,88.27,-2.0636857871962717,5.802729390879844,14,2025-11-13,30
2025-10-14,688230,芯导科技,8,93.45,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],74.59,68.45,-8.231666443222952,9.357822764445622,1,2025-11-13,30
2025-10-14,688328,深科达,9,93.44,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],27.56,25.73,-6.640058055152388,7.329462989840348,13,2025-11-13,30
2025-10-14,301046,能辉科技,10,93.39,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.7,29.01,12.879377431906624,23.540856031128406,29,2025-11-13,30
2025-10-15,603216,梦天家居,1,96.54,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],17.55,17.27,-1.595441595441602,1.7094017094017133,0,2025-11-19,30
2025-10-15,600176,中国巨石,2,95.77,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.93,15.89,-0.2510985561832966,7.030759573132461,16,2025-11-14,30
2025-10-15,603918,金桥信息,3,95.47,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],16.8,16.61,-1.1309523809523885,12.797619047619039,19,2025-11-14,30
2025-10-15,000069,华侨城Ａ,4,95.29,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],2.5,2.79,11.600000000000001,17.200000000000006,27,2025-11-14,30
2025-10-15,002244,滨江集团,5,94.93,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],11.7,10.73,-8.290598290598282,2.905982905982905,0,2025-11-14,30
2025-10-15,000892,欢瑞世纪,6,94.8,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.93,7.28,22.765598650927497,48.22934232715008,21,2025-11-14,30
2025-10-15,688237,超卓航科,7,94.25,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],52.47,52.8,0.6289308176100596,19.077568134171905,12,2025-11-14,30
2025-10-15,688127,蓝特光学,8,94.21,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],29.71,30.68,3.264893975092557,17.300572197913162,22,2025-11-14,30
2025-10-15,688779,五矿新能,9,94.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.11,9.01,26.722925457102665,31.926863572433195,29,2025-11-14,30
2025-10-15,000810,创维数字,10,94.08,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],13.4,12.2,-8.955223880597023,3.95522388059701,1,2025-11-14,30
